id,lemma,synset,period,genre,notes
65992,283403,224569,,,
65993,353515,224571,,,
65994,281708,224573,,,
65995,281633,224575,,,
65996,281613,224576,,,
65997,284042,224577,,,
65998,232905,224579,,,
65999,296897,224580,,,
66000,296534,224581,,,
66001,211411,224583,,,
66002,492003,224584,,,
66003,492002,224585,,,
66004,218891,224586,,,
66005,294669,224587,,,
66006,401240,224589,,,
66007,229169,224590,,,
66008,231209,224591,,,
66009,229971,224592,,,
66010,225066,224593,,,
66011,225151,224594,,,
66012,209473,224595,,,
66013,265159,224596,,,
66014,388102,224597,,,
66015,387935,224598,,,
66016,390942,224599,,,
66017,391035,224600,,,
66018,294092,224601,,,
66019,408502,224602,,,
66020,404031,224603,,,
66021,301592,224608,,,
66022,301856,224609,,,
66023,288472,224610,,,
66024,252139,224611,,,
66025,367251,224614,,,
66026,366311,224616,,,
66027,363929,224619,,,
66028,373501,224621,,,
66029,373550,224622,,,
66030,373543,224623,,,
66031,373544,224624,,,
66032,360482,224628,,,
66033,361431,224629,,,
66034,364997,224634,,,
66035,261120,224635,,,
66036,359151,224639,,,
66037,359215,224640,,,
66038,359143,224641,,,
66039,419512,224642,,,
66040,420382,224644,,,
66041,419144,224649,,,
66042,387160,224652,,,
66043,402775,224653,,,
66044,393931,224655,,,
66045,392757,224656,,,
66046,420717,224660,,,
66047,420093,224663,,,
66048,417950,224664,,,
66049,426674,224665,,,
66050,278511,224666,,,
66051,278480,224667,,,
66052,278226,224668,,,
66053,303284,224670,,,
66054,302901,224671,,,
66055,297884,224672,,,
66056,297842,224674,,,
66057,399540,224676,,,
66058,400820,224677,,,
66059,399959,224679,,,
66060,407829,224681,,,
66061,392354,224683,,,
66062,489741,224685,,,
66063,236006,224688,,,
66064,235511,224689,,,
66065,227568,224692,,,
66066,227298,224693,,,
66067,227492,224694,,,
66068,328841,224695,,,
66069,236952,224699,,,
66070,345045,224701,,,
66071,228510,224702,,,
66072,297325,224703,,,
66073,296354,224704,,,
66074,290466,224705,,,
66075,423927,224707,,,
66076,423784,224708,,,
66077,423787,224709,,,
66078,424032,224710,,,
66079,424045,224711,,,
66080,424185,224712,,,
66081,424177,224713,,,
66082,228874,224715,,,
66083,229295,224716,,,
66084,229363,224717,,,
66085,229464,224718,,,
66086,229477,224719,,,
66087,229498,224720,,,
66088,231336,224722,,,
66089,231286,224723,,,
66090,231729,224724,,,
66091,410865,224726,,,
66092,410734,224727,,,
66093,338122,224729,,,
66094,338133,224730,,,
66095,340581,224732,,,
66096,340617,224733,,,
66097,339981,224734,,,
66098,340051,224735,,,
66099,339101,224736,,,
66100,339102,224737,,,
66101,389721,224740,,,
66102,339099,224741,,,
66103,342379,224742,,,
66104,342809,224743,,,
66105,343129,224744,,,
66106,342285,224745,,,
66107,343353,224746,,,
66108,343349,224747,,,
66109,343285,224748,,,
66110,343289,224749,,,
66111,343291,224750,,,
66112,343300,224751,,,
66113,343447,224752,,,
66114,343411,224753,,,
66115,343425,224754,,,
66116,343517,224755,,,
66117,343473,224756,,,
66118,343677,224757,,,
66119,341697,224759,,,
66120,341858,224760,,,
66121,408183,224761,,,
66122,409501,224762,,,
66123,407931,224763,,,
66124,408479,224764,,,
66125,390327,224766,,,
66126,403813,224767,,,
66127,403633,224768,,,
66128,294004,224769,,,
66129,300178,224770,,,
66130,300898,224771,,,
66131,301311,224772,,,
66132,287779,224773,,,
66133,287805,224774,,,
66134,287824,224775,,,
66135,290000,224776,,,
66136,365941,224777,,,
66137,372938,224778,,,
66138,360683,224779,,,
66139,358455,224782,,,
66140,260999,224788,,,
66141,261150,224789,,,
66142,261195,224790,,,
66143,261202,224791,,,
66144,261341,224792,,,
66145,260788,224794,,,
66146,264661,224795,,,
66147,418199,224796,,,
66148,386453,224797,,,
66149,402776,224799,,,
66150,262637,224801,,,
66151,262561,224802,,,
66152,394103,224803,,,
66153,424454,224805,,,
66154,424733,224806,,,
66155,420758,224807,,,
66156,426729,224809,,,
66157,421729,224810,,,
66158,427384,224811,,,
66159,421650,224813,,,
66160,421785,224814,,,
66161,299681,224815,,,
66162,298174,224816,,,
66163,299924,224817,,,
66164,399751,224818,,,
66165,400945,224819,,,
66166,406597,224821,,,
66167,392485,224822,,,
66168,392095,224823,,,
66169,392490,224824,,,
66170,392505,224825,,,
66171,235332,224826,,,
66172,233835,224828,,,
66173,282912,224831,,,
66174,314059,224833,,,
66175,320184,224835,,,
66176,320189,224836,,,
66177,313438,224837,,,
66178,315618,224838,,,
66179,297265,224840,,,
66180,312032,224843,,,
66181,424165,224846,,,
66182,423752,224847,,,
66183,246416,224850,,,
66184,404302,224851,,,
66185,229749,224856,,,
66186,263960,224857,,,
66187,390853,224859,,,
66188,341723,224861,,,
66189,389343,224862,,,
66190,405807,224863,,,
66191,293884,224865,,,
66192,300693,224868,,,
66193,341585,224869,,,
66194,288168,224870,,,
66195,498130,224873,,,
66196,321967,224874,,,
66197,366274,224876,,,
66198,360156,224880,,,
66199,359430,224881,,,
66200,352099,224882,,,
66201,358763,224884,,,
66202,364291,224885,,,
66203,261168,224889,,,
66204,260814,224891,,,
66205,260858,224892,,,
66206,262033,224893,,,
66207,262082,224895,,,
66208,264577,224897,,,
66209,262786,224898,,,
66210,359271,224899,,,
66211,417699,224900,,,
66212,420409,224901,,,
66213,420436,224902,,,
66214,420422,224903,,,
66215,420451,224904,,,
66216,420465,224905,,,
66217,420468,224906,,,
66218,420382,224907,,,
66219,387518,224911,,,
66220,368887,224912,,,
66221,393944,224913,,,
66222,428847,224914,,,
66223,417231,224915,,,
66224,428759,224916,,,
66225,417959,224918,,,
66226,420144,224919,,,
66227,426733,224921,,,
66228,421087,224922,,,
66229,422157,224923,,,
66230,420828,224924,,,
66231,299398,224927,,,
66232,300004,224928,,,
66233,321199,224934,,,
66234,398093,224935,,,
66235,406585,224937,,,
66236,392613,224938,,,
66237,392532,224939,,,
66238,333537,224940,,,
66239,337187,224941,,,
66240,337320,224942,,,
66241,235489,224946,,,
66242,233444,224947,,,
66243,233437,224948,,,
66244,321089,224950,,,
66245,226323,224951,,,
66246,227442,224952,,,
66247,227322,224953,,,
66248,270047,224956,,,
66249,272992,224959,,,
66250,272749,224963,,,
66251,280883,224964,,,
66252,278058,224965,,,
66253,270687,224966,,,
66254,270694,224967,,,
66255,282384,224969,,,
66256,281548,224970,,,
66257,281799,224971,,,
66258,280967,224972,,,
66259,280979,224973,,,
66260,280751,224975,,,
66261,279774,224978,,,
66262,279747,224979,,,
66263,297261,224981,,,
66264,297317,224982,,,
66265,297275,224983,,,
66266,489607,224984,,,
66267,310181,224985,,,
66268,430051,224989,,,
66269,253884,224991,,,
66270,209906,224992,,,
66271,246056,224994,,,
66272,304809,224995,,,
66273,383667,224996,,,
66274,383023,224997,,,
66275,383026,224998,,,
66276,383986,224999,,,
66277,229063,225000,,,
66278,239958,225002,,,
66279,385492,225003,,,
66280,384852,225004,,,
66281,381131,225005,,,
66282,225186,225009,,,
66283,265165,225010,,,
66284,265272,225011,,,
66285,416854,225012,,,
66286,381621,225014,,,
66287,292980,225015,,,
66288,293223,225016,,,
66289,293123,225017,,,
66290,292826,225018,,,
66291,293674,225020,,,
66292,375893,225022,,,
66293,266888,225025,,,
66294,267025,225026,,,
66295,334828,225029,,,
66296,268612,225033,,,
66297,268609,225034,,,
66298,241245,225038,,,
66299,241235,225039,,,
66300,256300,225040,,,
66301,255957,225042,,,
66302,254437,225043,,,
66303,254609,225044,,,
66304,254717,225045,,,
66305,274171,225046,,,
66306,278653,225047,,,
66307,273927,225048,,,
66308,302759,225050,,,
66309,297938,225052,,,
66310,331088,225058,,,
66311,325263,225059,,,
66312,323438,225062,,,
66313,236441,225063,,,
66314,486892,225064,,,
66315,271487,225065,,,
66316,271757,225066,,,
66317,284582,225067,,,
66318,216069,225070,,,
66319,282882,225071,,,
66320,313376,225072,,,
66321,313505,225073,,,
66322,313534,225074,,,
66323,353294,225075,,,
66324,346982,225077,,,
66325,346994,225078,,,
66326,311034,225079,,,
66327,309089,225080,,,
66328,429343,225082,,,
66329,430085,225083,,,
66330,424165,225084,,,
66331,232296,225085,,,
66332,415976,225088,,,
66333,220085,225089,,,
66334,413052,225090,,,
66335,340000,225092,,,
66336,339982,225093,,,
66337,340082,225094,,,
66338,340102,225095,,,
66339,340109,225096,,,
66340,340059,225097,,,
66341,340138,225098,,,
66342,340149,225099,,,
66343,340128,225100,,,
66344,289417,225103,,,
66345,289541,225105,,,
66346,289540,225106,,,
66347,387899,225107,,,
66348,387846,225108,,,
66349,387860,225109,,,
66350,340501,225111,,,
66351,419358,225112,,,
66352,298112,225113,,,
66353,298113,225114,,,
66354,390301,225115,,,
66355,390302,225116,,,
66356,292123,225117,,,
66357,292782,225118,,,
66358,301382,225120,,,
66359,248740,225121,,,
66360,268254,225124,,,
66361,268281,225125,,,
66362,268206,225126,,,
66363,268872,225127,,,
66364,244925,225129,,,
66365,245040,225130,,,
66366,245133,225131,,,
66367,268688,225132,,,
66368,241952,225134,,,
66369,361910,225135,,,
66370,352015,225137,,,
66371,363161,225139,,,
66372,365767,225140,,,
66373,370268,225143,,,
66374,359164,225144,,,
66375,359158,225145,,,
66376,387024,225146,,,
66377,397041,225148,,,
66378,397039,225149,,,
66379,259510,225151,,,
66380,259553,225152,,,
66381,259554,225153,,,
66382,259645,225154,,,
66383,256089,225156,,,
66384,420152,225157,,,
66385,426693,225158,,,
66386,297932,225161,,,
66387,399518,225162,,,
66388,333577,225164,,,
66389,333747,225165,,,
66390,242655,225168,,,
66391,233844,225169,,,
66392,328825,225170,,,
66393,212435,225173,,,
66394,212445,225174,,,
66395,212481,225175,,,
66396,313376,225176,,,
66397,313508,225177,,,
66398,352879,225178,,,
66399,345023,225179,,,
66400,228571,225180,,,
66401,297365,225181,,,
66402,346981,225182,,,
66403,346990,225183,,,
66404,346993,225184,,,
66405,346995,225185,,,
66406,346999,225187,,,
66407,347019,225188,,,
66408,211337,225189,,,
66409,211904,225190,,,
66410,498131,225191,,,
66411,309171,225192,,,
66412,309142,225193,,,
66413,309141,225194,,,
66414,246373,225197,,,
66415,247109,225198,,,
66416,304427,225199,,,
66417,303700,225200,,,
66418,228079,225201,,,
66419,266074,225202,,,
66420,222766,225203,,,
66421,384863,225204,,,
66422,412021,225205,,,
66423,414682,225206,,,
66424,413034,225207,,,
66425,265201,225208,,,
66426,339982,225210,,,
66427,340004,225211,,,
66428,339928,225213,,,
66429,339937,225214,,,
66430,339949,225215,,,
66431,340051,225216,,,
66432,340019,225217,,,
66433,340107,225218,,,
66434,340059,225219,,,
66435,340138,225220,,,
66436,387733,225221,,,
66437,387780,225224,,,
66438,387848,225225,,,
66439,389660,225226,,,
66440,341720,225228,,,
66441,341726,225229,,,
66442,498132,225230,,,
66443,389344,225232,,,
66444,293160,225233,,,
66445,293288,225235,,,
66446,293689,225236,,,
66447,293478,225237,,,
66448,287977,225238,,,
66449,267446,225239,,,
66450,267485,225240,,,
66451,268193,225241,,,
66452,268232,225242,,,
66453,268229,225243,,,
66454,268225,225244,,,
66455,268792,225245,,,
66456,268819,225247,,,
66457,268847,225248,,,
66458,244888,225249,,,
66459,268624,225250,,,
66460,268688,225251,,,
66461,367035,225252,,,
66462,373016,225253,,,
66463,376344,225255,,,
66464,351862,225256,,,
66465,352382,225257,,,
66466,352015,225258,,,
66467,363126,225260,,,
66468,370286,225261,,,
66469,370307,225262,,,
66470,359182,225263,,,
66471,259036,225265,,,
66472,424290,225266,,,
66473,424338,225267,,,
66474,428658,225268,,,
66475,254257,225269,,,
66476,286391,225271,,,
66477,275992,225272,,,
66478,297873,225273,,,
66479,400181,225274,,,
66480,322569,225276,,,
66481,498133,225277,,,
66482,333688,225278,,,
66483,337190,225279,,,
66484,251414,225280,,,
66485,234820,225281,,,
66486,337806,225282,,,
66487,323648,225283,,,
66488,355733,225285,,,
66489,215256,225287,,,
66490,320257,225288,,,
66491,279560,225291,,,
66492,232988,225292,,,
66493,294352,225293,,,
66494,348946,225294,,,
66495,292595,225295,,,
66496,231591,225299,,,
66497,232145,225300,,,
66498,239936,225302,,,
66499,210954,225304,,,
66500,263904,225305,,,
66501,224698,225306,,,
66502,411413,225308,,,
66503,411412,225309,,,
66504,289641,225311,,,
66505,387877,225315,,,
66506,340488,225316,,,
66507,340489,225317,,,
66508,408151,225319,,,
66509,408292,225320,,,
66510,408344,225322,,,
66511,408502,225323,,,
66512,340291,225329,,,
66513,372998,225332,,,
66514,362323,225335,,,
66515,351384,225336,,,
66516,351851,225337,,,
66517,364128,225340,,,
66518,365691,225344,,,
66519,365007,225345,,,
66520,365008,225346,,,
66521,262033,225348,,,
66522,262051,225349,,,
66523,264790,225350,,,
66524,402773,225352,,,
66525,393926,225353,,,
66526,498134,225354,,,
66527,393979,225355,,,
66528,422776,225359,,,
66529,425997,225360,,,
66530,498081,225363,,,
66531,397780,225364,,,
66532,337703,225367,,,
66533,323265,225370,,,
66534,227445,225371,,,
66535,325018,225372,,,
66536,328839,225373,,,
66537,256687,225375,,,
66538,256546,225376,,,
66539,256586,225377,,,
66540,238372,225378,,,
66541,498135,225379,,,
66542,494077,225382,,,
66543,494078,225383,,,
66544,494079,225384,,,
66545,341825,225385,,,
66546,271549,225387,,,
66547,272247,225388,,,
66548,313438,225391,,,
66549,280756,225397,,,
66550,280751,225398,,,
66551,280817,225400,,,
66552,280758,225403,,,
66553,280820,225404,,,
66554,232650,225406,,,
66555,224425,225408,,,
66556,430406,225410,,,
66557,383024,225411,,,
66558,232176,225415,,,
66559,240696,225416,,,
66560,239819,225417,,,
66561,239768,225418,,,
66562,239765,225419,,,
66563,239951,225420,,,
66564,240019,225421,,,
66565,240035,225423,,,
66566,412028,225425,,,
66567,265399,225426,,,
66568,252318,225430,,,
66569,489681,225432,,,
66570,478099,225433,,,
66571,478300,225434,,,
66572,249510,225435,,,
66573,249413,225442,,,
66574,249421,225443,,,
66575,249697,225445,,,
66576,249732,225446,,,
66577,249751,225449,,,
66578,252886,225451,,,
66579,252918,225452,,,
66580,252945,225453,,,
66581,252923,225454,,,
66582,252876,225455,,,
66583,267315,225458,,,
66584,266504,225459,,,
66585,244586,225461,,,
66586,244580,225462,,,
66587,360219,225469,,,
66588,364529,225472,,,
66589,365166,225473,,,
66590,492064,225474,,,
66591,398314,225475,,,
66592,278653,225479,,,
66593,324454,225484,,,
66594,225476,225489,,,
66595,274470,225491,,,
66596,274471,225492,,,
66597,275207,225493,,,
66598,271254,225494,,,
66599,272169,225495,,,
66600,272171,225496,,,
66601,275584,225497,,,
66602,277707,225498,,,
66603,213651,225499,,,
66604,213662,225500,,,
66605,270613,225501,,,
66606,355158,225502,,,
66607,317848,225503,,,
66608,314091,225504,,,
66609,205517,225505,,,
66610,230223,225506,,,
66611,294296,225507,,,
66612,295805,225508,,,
66613,296794,225509,,,
66614,294584,225510,,,
66615,294650,225511,,,
66616,423747,225512,,,
66617,305868,225513,,,
66618,404874,225515,,,
66619,406243,225516,,,
66620,405332,225517,,,
66621,405333,225518,,,
66622,230855,225519,,,
66623,412873,225520,,,
66624,410800,225521,,,
66625,339075,225522,,,
66626,289044,225523,,,
66627,289251,225524,,,
66628,388056,225525,,,
66629,388633,225526,,,
66630,388823,225527,,,
66631,343426,225528,,,
66632,405711,225529,,,
66633,406156,225530,,,
66634,302119,225531,,,
66635,301695,225532,,,
66636,300343,225533,,,
66637,375745,225534,,,
66638,376073,225535,,,
66639,375554,225536,,,
66640,252447,225537,,,
66641,248719,225538,,,
66642,243810,225539,,,
66643,266810,225540,,,
66644,244784,225541,,,
66645,335621,225542,,,
66646,367506,225543,,,
66647,365925,225544,,,
66648,366699,225545,,,
66649,360094,225546,,,
66650,359405,225547,,,
66651,358880,225548,,,
66652,372406,225549,,,
66653,364307,225551,,,
66654,262088,225553,,,
66655,264453,225554,,,
66656,264216,225555,,,
66657,371907,225556,,,
66658,370468,225557,,,
66659,359244,225558,,,
66660,418658,225559,,,
66661,498136,225560,,,
66662,258286,225561,,,
66663,258360,225564,,,
66664,427370,225565,,,
66665,426879,225566,,,
66666,421454,225567,,,
66667,299927,225568,,,
66668,400172,225569,,,
66669,321716,225570,,,
66670,406425,225571,,,
66671,407066,225572,,,
66672,407069,225573,,,
66673,333378,225574,,,
66674,251208,225575,,,
66675,251211,225576,,,
66676,251857,225577,,,
66677,251207,225578,,,
66678,247398,225579,,,
66679,251784,225580,,,
66680,234140,225582,,,
66681,227879,225583,,,
66682,226183,225584,,,
66683,238347,225585,,,
66684,493920,225586,,,
66685,423570,225587,,,
66686,423763,225588,,,
66687,430279,225589,,,
66688,246690,225590,,,
66689,246123,225591,,,
66690,245722,225592,,,
66691,229754,225593,,,
66692,229467,225594,,,
66693,231301,225595,,,
66694,231817,225596,,,
66695,239326,225597,,,
66696,239330,225598,,,
66697,236291,225599,,,
66698,239218,225600,,,
66699,338178,225601,,,
66700,338123,225602,,,
66701,339941,225603,,,
66702,388791,225604,,,
66703,339232,225605,,,
66704,342418,225606,,,
66705,343940,225607,,,
66706,343492,225608,,,
66707,343651,225609,,,
66708,389357,225610,,,
66709,498137,225611,,,
66710,404175,225612,,,
66711,293136,225613,,,
66712,300266,225614,,,
66713,287364,225615,,,
66714,287268,225616,,,
66715,287343,225617,,,
66716,251989,225619,,,
66717,498138,225620,,,
66718,249017,225621,,,
66719,247934,225622,,,
66720,247998,225623,,,
66721,245280,225624,,,
66722,374283,225625,,,
66723,374900,225626,,,
66724,374915,225627,,,
66725,374909,225628,,,
66726,379197,225629,,,
66727,367125,225630,,,
66728,373474,225631,,,
66729,373250,225632,,,
66730,372952,225633,,,
66731,358189,225634,,,
66732,353703,225635,,,
66733,359985,225636,,,
66734,351028,225637,,,
66735,352205,225638,,,
66736,363290,225639,,,
66737,363043,225640,,,
66738,364792,225641,,,
66739,261501,225642,,,
66740,261502,225643,,,
66741,372190,225644,,,
66742,372191,225645,,,
66743,372187,225646,,,
66744,372212,225647,,,
66745,372215,225648,,,
66746,371296,225649,,,
66747,371703,225650,,,
66748,368348,225651,,,
66749,402560,225652,,,
66750,416937,225653,,,
66751,416926,225654,,,
66752,416928,225655,,,
66753,417085,225656,,,
66754,387558,225657,,,
66755,498139,225658,,,
66756,393863,225659,,,
66757,393948,225660,,,
66758,259542,225661,,,
66759,259543,225662,,,
66760,259540,225663,,,
66761,260553,225664,,,
66762,259664,225665,,,
66763,256144,225666,,,
66764,256151,225667,,,
66765,256159,225668,,,
66766,259752,225669,,,
66767,426413,225670,,,
66768,427210,225671,,,
66769,422122,225672,,,
66770,422206,225673,,,
66771,427338,225674,,,
66772,302258,225675,,,
66773,273865,225676,,,
66774,398215,225677,,,
66775,321702,225678,,,
66776,391560,225679,,,
66777,391688,225680,,,
66778,498140,225681,,,
66779,336706,225682,,,
66780,337101,225683,,,
66781,242892,225684,,,
66782,242835,225685,,,
66783,235801,225686,,,
66784,235900,225687,,,
66785,328287,225688,,,
66786,330342,225689,,,
66787,286606,225690,,,
66788,424038,225691,,,
66789,294477,225702,,,
66790,294477,225703,,,
66791,294477,225704,,,
66792,294477,225705,,,
66793,334906,225706,,,
66794,334906,225707,,,
66795,243797,225708,,,
66796,491660,225710,,,
66797,491660,225711,,,
66798,478263,225712,,,
66799,218493,225737,,,
66800,420872,225748,,,
66801,279306,225749,,,
66802,279306,225750,,,
66803,313496,225760,,,
66804,339090,225761,,,
66805,333475,225762,,,
66806,333475,225763,,,
66807,333475,225764,,,
66808,333475,225765,,,
66809,333475,225766,,,
66810,333475,225767,,,
66811,399317,225768,,,
66812,393100,225772,,,
66813,232906,225773,,,
66814,266945,225777,,,
66815,314290,225778,,,
66816,314290,225779,,,
66817,339231,225783,,,
66818,339231,225784,,,
66819,382480,225785,,,
66820,382480,225786,,,
66821,295030,225787,,,
66822,295030,225789,,,
66823,382711,225792,,,
66824,233495,225795,,,
66825,233495,225796,,,
66826,283923,225797,,,
66827,381519,225799,,,
66828,304988,225800,,,
66829,312717,225801,,,
66830,227880,225802,,,
66831,227880,225803,,,
66832,270238,225804,,,
66833,419621,225805,,,
66834,419621,225806,,,
66835,219649,225807,,,
66836,400265,225808,,,
66837,400265,225809,,,
66838,485672,225810,,,
66839,268493,225811,,,
66840,268493,225812,,,
66841,268493,225813,,,
66842,484268,225814,,,
66843,493453,225820,,,
66844,493454,225822,,,
66845,493457,225823,,,
66846,491333,225824,,,
66847,212916,225842,,,
66848,269249,225845,,,
66849,310841,225846,,,
66850,254995,225848,,,
66851,485578,225850,,,
66852,308239,225851,,,
66853,485664,225852,,,
66854,484351,225853,,,
66855,241040,225854,,,
66856,479806,225857,,,
66857,274735,225858,,,
66858,383268,225860,,,
66859,383268,225861,,,
66860,483210,225863,,,
66861,425601,225865,,,
66862,425601,225866,,,
66863,367606,225869,,,
66864,211863,225870,,,
66865,318954,225871,,,
66866,277993,225872,,,
66867,483242,225873,,,
66868,228377,225874,,,
66869,339513,225875,,,
66870,288421,225876,,,
66871,288421,225877,,,
66872,268497,225881,,,
66873,268497,225882,,,
66874,485641,225883,,,
66875,226114,225884,,,
66876,226114,225891,,,
66877,348170,225895,,,
66878,484947,225900,,,
66879,276727,225901,,,
66880,481550,225902,,,
66881,485594,225903,,,
66882,485580,225904,,,
66883,485579,225905,,,
66884,485090,225906,,,
66885,498141,225907,,,
66886,485581,225908,,,
66887,485582,225909,,,
66888,480849,225910,,,
66889,485583,225911,,,
66890,485584,225912,,,
66891,485585,225913,,,
66892,286942,225914,,,
66893,485090,225915,,,
66894,276727,225917,,,
66895,231008,225918,,,
66896,294417,225925,,,
66897,262576,225929,,,
66898,484721,225930,,,
66899,485675,225931,,,
66900,318228,225932,,,
66901,318228,225933,,,
66902,429186,225934,,,
66903,415056,225936,,,
66904,288901,225937,,,
66905,288901,225938,,,
66906,302158,225940,,,
66907,286642,225941,,,
66908,226068,225942,,,
66909,263356,225943,,,
66910,270117,225947,,,
66911,295499,225961,,,
66912,293456,225964,,,
66913,301253,225965,,,
66914,485599,225967,,,
66915,485596,225968,,,
66916,485597,225969,,,
66917,485598,225970,,,
66918,498142,225975,,,
66919,273652,225979,,,
66920,273628,225980,,,
66921,263563,225986,,,
66922,263563,225987,,,
66923,401146,225988,,,
66924,332578,225989,,,
66925,319296,225990,,,
66926,319296,225991,,,
66927,428685,225997,,,
66928,297306,226000,,,
66929,266010,226002,,,
66930,481101,226003,,,
66931,247251,226008,,,
66932,224640,226011,,,
66933,498143,226022,,,
66934,363218,226038,,,
66935,485681,226041,,,
66936,485682,226042,,,
66937,290988,226052,,,
66938,293150,226053,,,
66939,393981,226055,,,
66940,232133,226056,,,
66941,424728,226061,,,
66942,272351,226064,,,
66943,281437,226067,,,
66944,313985,226068,,,
66945,320017,226069,,,
66946,280256,226071,,,
66947,284542,226072,,,
66948,209168,226073,,,
66949,209168,226074,,,
66950,489643,226080,,,
66951,489643,226081,,,
66952,489643,226082,,,
66953,489643,226083,,,
66954,385580,226084,,,
66955,414176,226085,,,
66956,250818,226087,,,
66957,360199,226089,,,
66958,363151,226090,,,
66959,365281,226091,,,
66960,370960,226096,,,
66961,420897,226099,,,
66962,420897,226100,,,
66963,420897,226101,,,
66964,406608,226103,,,
66965,205593,226108,,,
66966,205593,226109,,,
66967,205593,226110,,,
66968,493410,226111,,,
66969,493411,226112,,,
66970,372361,226113,,,
66971,493412,226114,,,
66972,419107,226116,,,
66973,336739,226117,,,
66974,336739,226118,,,
66975,336739,226119,,,
66976,336739,226120,,,
66977,336739,226121,,,
66978,336739,226122,,,
66979,382524,226127,,,
66980,210007,226130,,,
66981,210007,226131,,,
66982,344617,226132,,,
66983,482916,226136,,,
66984,482916,226137,,,
66985,482916,226138,,,
66986,482916,226139,,,
66987,236790,226140,,,
66988,222263,226143,,,
66989,222263,226144,,,
66990,231104,226145,,,
66991,245227,226146,,,
66992,331110,226147,,,
66993,290278,226148,,,
66994,490726,226149,,,
66995,490726,226150,,,
66996,490726,226151,,,
66997,490726,226152,,,
66998,490726,226153,,,
66999,490726,226154,,,
67000,490726,226155,,,
67001,207988,226156,,,
67002,208034,226157,,,
67003,477953,226158,,,
67004,247694,226159,,,
67005,263435,226160,,,
67006,263435,226161,,,
67007,263435,226162,,,
67008,420435,226163,,,
67009,330803,226165,,,
67010,284235,226173,,,
67011,376675,226178,,,
67012,339230,226179,,,
67013,281092,226182,,,
67014,361363,226183,,,
67015,361363,226184,,,
67016,206269,226186,,,
67017,478156,226188,,,
67018,250352,226189,,,
67019,342583,226190,,,
67020,342583,226191,,,
67021,342583,226192,,,
67022,281998,226194,,,
67023,283490,226197,,,
67024,231587,226201,,,
67025,231587,226202,,,
67026,483121,226203,,,
67027,303894,226204,,,
67028,247840,226208,,,
67029,484685,226209,,,
67030,485062,226210,,,
67031,418687,226211,,,
67032,243963,226212,,,
67033,243963,226213,,,
67034,385627,226216,,,
67035,385627,226217,,,
67036,376047,226221,,,
67037,485558,226222,,,
67038,329511,226223,,,
67039,329511,226224,,,
67040,485723,226225,,,
67041,498144,226226,,,
67042,497116,226227,,,
67043,485724,226228,,,
67044,385524,226230,,,
67045,485784,226233,,,
67046,479871,226234,,,
67047,484533,226235,,,
67048,484739,226236,,,
67049,484741,226237,,,
67050,480145,226238,,,
67051,390222,226239,,,
67052,478080,226240,,,
67053,478080,226241,,,
67054,478080,226242,,,
67055,301119,226246,,,
67056,377993,226249,,,
67057,419777,226254,,,
67058,215196,226256,,,
67059,235176,226257,,,
67060,498145,226258,,,
67061,322114,226259,,,
67062,484687,226260,,,
67063,484688,226262,,,
67064,480162,226264,,,
67065,484333,226265,,,
67066,254402,226266,,,
67067,424786,226268,,,
67068,484268,226269,,,
67069,481289,226270,,,
67070,483053,226271,,,
67071,485453,226273,,,
67072,335457,226277,,,
67073,485164,226278,,,
67074,498146,226279,,,
67075,498147,226280,,,
67076,498148,226281,,,
67077,484263,226282,,,
67078,498149,226283,,,
67079,498150,226284,,,
67080,498151,226285,,,
67081,481071,226286,,,
67082,484278,226287,,,
67083,498152,226289,,,
67084,484843,226290,,,
67085,429114,226291,,,
67086,256709,226297,,,
67087,484654,226298,,,
67088,485252,226299,,,
67089,480163,226300,,,
67090,258082,226301,,,
67091,258082,226302,,,
67092,484290,226303,,,
67093,484844,226304,,,
67094,483214,226305,,,
67095,489203,226306,,,
67096,489203,226307,,,
67097,483099,226309,,,
67098,498153,226310,,,
67099,495342,226311,,,
67100,419155,226313,,,
67101,260677,226314,,,
67102,260677,226315,,,
67103,260677,226316,,,
67104,260677,226317,,,
67105,260677,226318,,,
67106,392550,226319,,,
67107,245017,226320,,,
67108,245017,226321,,,
67109,245017,226322,,,
67110,245017,226323,,,
67111,279919,226324,,,
67112,279919,226325,,,
67113,279919,226326,,,
67114,279919,226327,,,
67115,279919,226328,,,
67116,279919,226329,,,
67117,279919,226330,,,
67118,493478,226332,,,
67119,285024,226338,,,
67120,284799,226339,,,
67121,300477,226340,,,
67122,222883,226341,,,
67123,222883,226342,,,
67124,493479,226347,,,
67125,249161,226348,,,
67126,493480,226349,,,
67127,418742,226350,,,
67128,418742,226351,,,
67129,418742,226352,,,
67130,267453,226353,,,
67131,484674,226364,,,
67132,498154,226365,,,
67133,420040,226366,,,
67134,296116,226367,,,
67135,385627,226369,,,
67136,497867,226372,,,
67137,462466,226373,,,
67138,493482,226375,,,
67139,342083,226377,,,
67140,342224,226378,,,
67141,342224,226379,,,
67142,274737,226381,,,
67143,243970,226382,,,
67144,243970,226383,,,
67145,243970,226384,,,
67146,271365,226385,,,
67147,369792,226396,,,
67148,300337,226397,,,
67149,300337,226398,,,
67150,300337,226399,,,
67151,300337,226400,,,
67152,300337,226401,,,
67153,259843,226402,,,
67154,410502,226403,,,
67155,410502,226404,,,
67156,410502,226405,,,
